UID,Age,RenovAge,Distance,IsRenovated,AgeSq,InteractionAgeDistance,LogInteraction,SubType,AdCreationAge,AskingPricePerSqm,SquareMeters,LandplotSize,NoView,ViewForest,ViewMountain,ViewSea,ViewUnlimited,NoFacade,FacadeCorner,FacadeFrontage,FacadeInterior,FacadeThrough,HeatType,HeatFrom,EnergyPerformance,WC,AC,Elevator,Parking,StorageRoom,AluminumFrames,Bedrooms,Pool,Garden,FloorLevel,FloorCount,GeoLat,GeoLon,ZoneValue,MarketabillityFactor,AskingPrice,AdminName
property_01KP5TRPCK9BEY57697STPC83B,26,5,21,1,676,546,69.2125741860909,apartment,4,21.5625,160,160,0,0,0,0,0,0,0,1,0,1,autonomous_central,oil,Δ,3,1,0,1,1,1,3,0,0,2,1,37.8674726,23.747438,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W73FRDYRQ9TBSKC71DWWG,26,26,0,0,676,0,0,apartment,8,25.384615384615383,130,130,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Δ,2,1,0,1,0,1,2,0,1,1,1,37.8678319,23.7477568,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VFQJ5Q333VHX09DTSC25H,26,6,20,1,676,520,65.91673732008658,detached_house,2,20.638297872340427,470,470,0,0,0,0,0,0,0,0,0,1,autonomous_central,,Ε,7,1,0,1,1,1,6,1,1,0,1,37.868202,23.748159,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V0527TEB726CHPF1180YE,26,26,0,0,676,0,0,apartment,32,21.333333333333332,150,150,0,0,0,0,0,0,0,1,0,1,autonomous_central,,Δ,2,0,0,1,1,1,3,0,1,1,1,37.8682782,23.7413483,3350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V4FVKRF68S8MPWCDQG2KD,26,26,0,0,676,0,0,apartment,25,24.666666666666668,150,150,0,0,0,0,0,0,0,1,0,1,autonomous_central,,Δ,2,0,0,1,1,1,3,0,1,1,1,37.8682782,23.7413483,3350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W8T3J0G1FSJT52RQ6X61F,26,26,0,0,676,0,0,apartment,0,17.6,125,125,0,0,0,0,0,0,0,1,0,0,autonomous_central,natural_gas,Β+,2,1,0,1,1,1,3,0,1,1,1,37.8682793,23.7609962,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TR3NKJKS2GWTKB43JCATT,26,2,24,1,676,624,79.1000847841039,maisonette,27,18.823529411764707,170,170,0,0,0,0,0,0,0,1,0,1,autonomous_central,,Β,3,1,0,1,0,1,3,0,1,0,1,37.86838789999999,23.7468039,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TPAYCPBGZ2Y454E4D9M9W,26,26,0,0,676,0,0,maisonette,4,10,350,350,0,0,0,0,0,0,0,0,0,0,,,Δ,2,0,0,1,0,1,4,0,1,0,2,37.8685125,24.0107565,1300,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5V6ND3PNBF3XDY60FQY887,26,26,0,0,676,0,0,apartment,3,13.448275862068966,145,700,0,0,0,0,0,0,0,1,0,1,autonomous_central,oil,Β,2,1,0,1,1,1,3,0,0,2,1,37.8687,23.74865,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TRPCHDFMTBD1STEM4CZM8,26,26,0,0,676,0,0,apartment,8,23.91304347826087,230,230,0,0,0,1,0,0,0,1,0,1,autonomous_individual,oil,Α,4,0,0,1,1,1,4,1,0,3,1,37.8690744,23.7440538,3350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V1MG2ZY1511E4YCJFTASD,26,26,0,0,676,0,0,apartment,1,17.753623188405797,138,138,0,0,0,1,0,0,0,1,0,1,autonomous_individual,oil,Γ,2,1,0,1,1,1,3,0,1,5,1,37.8694841,23.761922,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W3H0JCFT6WVH4KD5AA3C7,26,26,0,0,676,0,0,apartment,2,13.571428571428571,140,140,0,0,0,1,0,0,0,1,0,1,autonomous_central,oil,Δ,2,1,0,1,1,1,3,0,1,5,1,37.8698347,23.7610185,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VMJX2E3TAE1VB5XPJH738,26,26,0,0,676,0,0,apartment,1,17.647058823529413,170,170,0,0,0,1,0,0,0,0,0,1,autonomous_central,oil,Β+,2,0,0,1,1,1,3,0,0,2,1,37.8704674,23.7390986,3350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TS7MFQ1RJD72KAXY4ZWWT,26,26,0,0,676,0,0,apartment,1,13.88888888888889,180,180,0,1,0,0,0,0,0,1,0,0,autonomous_central,natural_gas,Γ,2,1,0,1,1,1,3,0,1,2,1,37.870967,23.7502206,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VPBPJG7C81TYSCEMQFVZG,26,26,0,0,676,0,0,apartment,1,17.045454545454547,176,176,0,0,0,1,0,0,0,1,0,1,autonomous_central,natural_gas,Γ,2,1,0,1,1,1,3,0,1,3,1,37.871306,23.7527754,3800,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V7AFHD16DMWW8TJZWGEJJ,26,2,24,1,676,624,79.1000847841039,apartment,20,13.75,120,120,0,0,0,0,0,0,0,1,0,0,,,Β,2,1,0,0,1,0,3,0,1,1,1,37.8716234,23.7661413,2550,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W59GCNXES4MZVC3ZGZK1B,26,26,0,0,676,0,0,apartment,1,13.768115942028986,138,138,0,0,0,1,0,0,0,1,0,1,autonomous_individual,oil,Γ,2,1,0,1,1,1,3,0,1,5,1,37.871789,23.7656092,2550,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WVNECFQXWFH9338AY56E8,26,3,23,1,676,598,75.80424791809958,apartment,0,17.272727272727273,88,88,0,0,0,0,0,0,0,0,0,0,autonomous_individual,electricity,Γ,1,1,0,1,0,0,3,0,0,4,1,37.8730132,23.7560939,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VP17MTPXHD50ZF25GE6J5,26,26,0,0,676,0,0,apartment,8,17.647058823529413,85,85,0,0,0,0,0,0,0,0,0,1,autonomous_central,natural_gas,Β,1,1,0,1,0,1,2,0,1,1,1,37.8736389,23.7508092,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VHD1XHXCDHSHWPRKE6RKP,26,26,0,0,676,0,0,apartment,12,13.636363636363637,110,110,0,0,0,0,0,0,0,0,0,0,autonomous_central,oil,Δ,1,1,0,1,0,0,2,0,1,2,1,37.8746021,23.7529404,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V052DQC4CKVTC9TJDY6V7,26,26,0,0,676,0,0,apartment,8,14.615384615384615,130,130,0,0,1,0,0,0,0,1,0,1,autonomous_central,oil,Δ,1,0,0,1,0,1,3,0,0,3,1,37.87463390000001,23.7600584,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TPAY8F6MHPE8Q5DQ0PHC9,26,26,0,0,676,0,0,maisonette,6,25.714285714285715,350,350,0,0,0,0,0,0,0,0,0,1,autonomous_individual,oil,Α+,2,1,0,0,1,0,3,1,0,0,1,37.8750385,23.755984,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VYKHW5G052C0AWQ87BZZQ,26,26,0,0,676,0,0,apartment,1,30.833333333333332,240,240,0,0,0,0,0,0,0,0,0,0,central_heating,natural_gas,Γ,3,1,0,0,1,0,4,0,0,3,1,37.8750385,23.755984,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W08MWPER3CVWVKYXEB193,26,26,0,0,676,0,0,apartment,1,23.243243243243242,185,185,0,0,0,0,0,0,0,0,0,0,central_heating,natural_gas,Γ,3,1,0,0,1,0,3,0,0,2,1,37.8750385,23.755984,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VFQJ8VNXRX9319BKD8EBS,26,26,0,0,676,0,0,detached_house,1,21.08695652173913,460,460,0,0,0,0,0,0,0,0,0,0,central_heating,natural_gas,Γ,3,1,0,0,1,0,4,1,1,0,1,37.8750385,23.755984,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VNHYMBYZMBE2BD2BG9H5Z,26,26,0,0,676,0,0,apartment,3,18.181818181818183,110,110,0,0,0,1,0,0,0,1,0,1,autonomous_central,oil,Γ,1,0,0,1,1,1,3,0,0,4,1,37.8753269,23.7590446,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VDEWN3PZD9MS3M8D3YZXN,26,2,24,1,676,624,79.1000847841039,apartment,6,21.73913043478261,92,92,0,0,0,0,0,0,1,0,0,1,autonomous_central,natural_gas,Α,1,1,0,1,1,1,2,1,1,1,1,37.8755738,23.749962,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W3H08RX7GSXK78BS10ASH,26,1,25,1,676,650,82.39592165010822,apartment,7,22.06896551724138,145,700,0,0,0,0,0,0,1,1,0,1,autonomous_central,oil,Α+,2,1,0,1,1,1,3,0,1,2,1,37.8757315,23.7496638,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3ZPHR6Q026ZYG57YS0CZBY,26,4,22,1,676,572,72.50841105209524,apartment,2,22.857142857142858,70,400,0,0,0,1,0,0,0,1,0,1,autonomous_individual,natural_gas,Β,1,0,0,0,1,1,2,0,0,2,1,37.8765159,23.7645174,2550,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3X9DYYSCS0MNRNY8VHAN6N,26,26,0,0,676,0,0,apartment,6,15,80,80,0,0,0,0,0,0,0,0,0,0,autonomous_central,,Β,1,0,0,1,1,0,2,0,0,4,1,37.8767595,23.7593252,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V6NDPS4SC7CWMM6BJ1NVZ,26,26,0,0,676,0,0,apartment,39,23.076923076923077,130,130,0,0,0,0,0,0,0,1,0,0,,,Β,1,0,0,0,0,1,2,0,0,3,1,37.8774813,23.7614615,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TNRRR96HVASE8MGJG8MZF,26,3,23,1,676,598,75.80424791809958,detached_house,31,10.209424083769633,382,382,0,0,0,0,0,0,0,0,0,0,autonomous_individual,oil,Β,3,1,0,0,1,0,6,0,1,0,1,37.878112,23.7697707,2550,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TS7MPBF4RPXPQJ2VXCE35,26,26,0,0,676,0,0,maisonette,20,10.625,240,240,0,0,0,0,0,0,0,1,0,0,autonomous_central,,Γ,4,1,0,0,0,1,4,0,1,0,4,37.8784581,23.748337,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TY3FH34X1QFWWBYMFW6BQ,26,26,0,0,676,0,0,apartment,2,11.538461538461538,130,130,0,0,0,0,0,0,0,0,0,1,autonomous_central,,Γ,1,1,0,0,0,1,3,0,0,2,1,37.878962,23.7620045,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WPFHG2ATRQQ415B3MDM5C,26,26,0,0,676,0,0,apartment,14,14.736842105263158,95,95,0,0,0,1,0,0,0,0,0,1,autonomous_individual,natural_gas,Β,1,1,0,1,1,1,2,0,0,1,1,37.8791119,23.7469899,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WFHR8HXE1K71545NCJ21H,26,26,0,0,676,0,0,apartment,15,11.382113821138212,123,608,0,0,0,0,0,0,0,0,0,0,,,Ε,2,0,0,1,1,1,3,0,0,3,1,37.8806817,23.7559615,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TR3NFT5TVTZX5VTHM6A61,26,26,0,0,676,0,0,maisonette,15,8.705882352941176,170,170,0,0,0,0,0,0,0,1,0,1,autonomous_central,,Γ,2,0,0,0,0,1,4,0,0,1,2,37.88195169999999,23.7650366,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W08N6GR7ZCF511JEHVNBH,26,1,25,1,676,650,82.39592165010822,apartment,1,18.4,125,125,0,0,0,0,0,0,0,0,0,0,autonomous_individual,natural_gas,Β+,1,1,0,1,0,0,3,0,0,3,1,37.8821014,23.7463674,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V6ND4GYK24ETCY6KEBVYZ,26,26,0,0,676,0,0,apartment,1,15,120,120,0,0,0,0,0,0,0,1,0,1,autonomous_central,oil,Α,1,0,0,1,1,1,3,0,0,1,1,37.882953,23.7484309,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VSMCPZXCBC5YTEB9DSKXC,26,1,25,1,676,650,82.39592165010822,apartment,4,23.333333333333332,300,300,0,1,0,0,0,0,0,0,0,0,autonomous_central,oil,Α,2,1,0,1,0,1,3,1,1,0,1,37.8834493,23.7289511,2650,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TSW569BH6Z5157YG8D6SA,26,26,0,0,676,0,0,apartment,4,23.333333333333332,300,300,0,0,0,0,0,0,0,1,0,0,autonomous_central,oil,Α,2,1,0,1,0,1,3,0,1,0,1,37.8834493,23.7289511,2650,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V5ZA6XP6558JQYYYSS2BQ,26,26,0,0,676,0,0,maisonette,3,12,125,125,0,1,0,0,0,0,0,0,0,0,autonomous_central,oil,Α,1,0,0,0,1,1,3,0,1,2,2,37.8837576,23.7729823,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V4FVHMZPN3QN99MGEP91Y,26,26,0,0,676,0,0,apartment,21,13.846153846153847,130,130,0,0,0,1,0,0,0,0,0,1,autonomous_central,natural_gas,Α,1,0,0,1,1,1,3,0,0,2,1,37.8837657,23.7446191,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V6NDAVK9PK7X4NWXWE5AX,26,26,0,0,676,0,0,apartment,15,10.725806451612904,124,608,0,0,0,0,0,0,0,1,0,0,,,Ε,1,0,0,1,1,1,3,0,0,3,1,37.8844334,23.7573402,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V39KA0KP5VJSMV3BDAPCP,26,26,0,0,676,0,0,apartment,2,15,120,120,0,0,0,0,0,0,0,0,0,0,autonomous_central,oil,Α,2,0,0,1,1,1,3,0,0,3,1,37.884554,23.7499008,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V5ZAD567W40FGX8Y19HXH,26,3,23,1,676,598,75.80424791809958,maisonette,2,10,130,130,0,0,0,0,0,0,1,1,0,1,autonomous_central,natural_gas,Δ,2,0,0,1,1,1,3,0,0,2,2,37.88498999999999,23.7713478,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V39KTYQAM1YPZS4D268R6,26,26,0,0,676,0,0,maisonette,2,10.4,125,125,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Δ,2,0,0,1,1,1,3,0,0,2,2,37.8851842,23.7729035,2150,1.2,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WH82CE6EDV8F98TJ90WF6,26,26,0,0,676,0,0,apartment,1,13.333333333333334,120,1000,0,0,0,0,0,0,0,0,0,0,no_heating,,Β,2,1,0,1,1,1,3,0,1,1,1,37.8860151,23.7520288,2200,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TS7MQE0ZHAJVN9MCM6WTK,26,26,0,0,676,0,0,apartment,4,7.453416149068323,161,850,0,0,0,0,0,0,1,1,0,1,autonomous_central,oil,Γ,2,0,0,1,1,1,6,0,0,0,1,37.8861504,23.9685919,1350,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5V39KMJP8H89ZGJED72E77,26,6,20,1,676,520,65.91673732008658,maisonette,2,14.333333333333334,150,600,0,0,0,0,0,0,0,0,0,1,autonomous_central,oil,Δ,2,1,0,1,1,1,4,0,1,-1,3,37.8863045,23.7765539,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W8T402R90QP85DYWETDCT,26,0,26,1,676,676,85.69175851611256,apartment,1,14.102564102564102,117,117,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Β,1,0,0,1,1,1,3,0,0,4,1,37.886371,23.7677955,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TR3NAGESXJ7057A6B80Q7,26,26,0,0,676,0,0,maisonette,19,12.5,240,240,0,0,0,0,0,0,0,1,0,1,autonomous_individual,oil,Δ,1,0,0,1,1,1,5,0,0,0,1,37.8876216,23.7293023,2650,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V7WSQ035R23RGC2SHSQYC,26,1,25,1,676,650,82.39592165010822,maisonette,3,9.285714285714286,140,140,0,0,1,1,0,0,0,1,0,1,autonomous_central,natural_gas,Α,2,1,0,1,1,1,3,0,0,2,2,37.8880843,23.7701632,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VS4C9WPTEE2WVAD1X0132,26,26,0,0,676,0,0,apartment,2,11,100,100,0,0,0,0,0,0,0,0,0,1,autonomous_individual,natural_gas,Β,1,0,0,0,0,1,2,0,0,1,1,37.8880844,23.757538,2200,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VQ5XTXQY9C811TKZ1C1PQ,26,26,0,0,676,0,0,apartment,13,14,100,100,0,0,1,0,0,0,0,1,0,1,autonomous_central,oil,Ε,1,0,0,0,1,1,3,0,0,5,1,37.88822529999999,23.7728389,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VCXYG17Q1NYVZZQWJKRDR,26,26,0,0,676,0,0,apartment,2,11,100,100,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Β,1,0,0,0,0,1,2,0,0,1,1,37.88884470000001,23.7567162,2200,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3X5SQFR1KKEVNG64741J8T,26,26,0,0,676,0,0,apartment,8,11,100,100,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Β,1,0,0,0,0,1,2,0,1,1,1,37.8890015,23.7558516,2200,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VBR96ENPHKZ8CE4JZAS5R,26,26,0,0,676,0,0,apartment,1,10.619469026548673,113,113,0,0,1,0,0,0,0,1,0,1,autonomous_individual,oil,Γ,1,1,0,1,1,1,3,0,0,3,1,37.8894123,23.7623969,2150,1.2,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3XB4YAPC2EJN5V6YMDDH3A,26,26,0,0,676,0,0,apartment,1,10.619469026548673,113,113,0,0,1,0,0,0,0,1,0,0,autonomous_central,oil,Γ,1,1,0,1,1,1,3,0,1,3,1,37.8901076,23.7632994,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VDEWM6BJRXN9KXCZZF0QH,26,26,0,0,676,0,0,apartment,8,14,100,100,0,1,0,0,0,0,0,1,0,1,autonomous_central,oil,Γ,1,1,0,1,0,1,2,0,1,1,1,37.8903371,23.74489,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WAG27ZA8JYQHZEDHRFG3G,26,26,0,0,676,0,0,apartment,1,10.434782608695652,115,115,0,0,1,0,0,0,0,0,0,1,autonomous_central,oil,Γ,1,1,0,1,1,1,3,0,0,3,1,37.8904705,23.7625235,2150,1.2,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VSMD2YF6K49KASWZ053DK,26,5,21,1,676,546,69.2125741860909,maisonette,1,6.382978723404255,235,235,0,0,0,1,0,0,0,0,0,1,autonomous_central,oil,Δ,4,1,0,0,0,1,4,0,0,0,1,37.8909352,24.0059303,1350,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5W32JVY14TNGZCRB24N83X,26,26,0,0,676,0,0,apartment,19,25,60,60,0,0,0,0,0,0,0,0,0,0,autonomous_central,oil,Α,2,1,0,0,0,1,1,0,0,5,1,37.891183,23.7461145,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VANY56G0773HXQE29JX2G,26,2,24,1,676,624,79.1000847841039,apartment,3,13.505154639175258,97,97,0,0,0,0,0,0,0,1,0,1,autonomous_individual,oil,Δ,1,1,0,1,0,1,2,0,1,1,1,37.8913327,23.7446225,2500,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5WGA0MNWXHZEKZ3ZQ825PP,26,26,0,0,676,0,0,detached_house,11,20.895522388059703,67,250,0,1,0,0,0,0,0,0,0,0,,,Γ,1,1,0,0,0,0,1,0,1,0,1,37.8918949,24.0075016,1400,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5V05294G4E7YN9VZBFAVRR,26,0,26,1,676,676,85.69175851611256,detached_house,1,9.931506849315069,146,1000,0,0,0,0,0,0,0,1,0,0,autonomous_individual,oil,Δ,2,1,0,1,1,1,3,0,1,0,1,37.8927947,24.0194234,1750,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KR3VPBP0H712PA670CHVSTH4,26,1,25,1,676,650,82.39592165010822,maisonette,1,9.166666666666666,180,280,0,0,1,1,0,0,0,1,0,1,autonomous_central,oil,Γ,2,1,0,1,0,1,3,0,0,4,1,37.895024,23.7598071,2350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VVFAWHE8ZCRDNXG91J8NN,26,16,10,1,676,260,32.95836866004329,detached_house,19,66.66666666666667,45,45,0,0,0,0,0,0,0,0,0,0,,,Γ,1,0,0,0,0,0,1,0,0,1,1,37.8975481,24.0070923,1400,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5VTAH96FHXY79QMWG0579C,26,26,0,0,676,0,0,apartment,3,14.285714285714286,105,105,0,0,0,1,0,0,0,1,0,1,autonomous_individual,oil,Εξαιρείται,1,1,0,1,0,1,2,0,0,3,1,37.8975628,23.7627737,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VFTK4KAVFY5VCTY5XKB5Y,26,26,0,0,676,0,0,apartment,5,10.087719298245615,114,114,0,0,0,0,0,0,0,0,0,0,autonomous_central,oil,Δ,1,0,0,1,0,1,3,0,0,1,1,37.8988518,23.7491132,2250,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TS7MMZ8QSQXEGRVMJSVNM,26,26,0,0,676,0,0,maisonette,5,18.75,240,500,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Β,3,1,0,1,1,1,4,0,1,1,2,37.8991344,23.7199584,6850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VFTK308Q09YV9M3JNJHGP,26,26,0,0,676,0,0,apartment,5,10.267857142857142,112,112,0,0,0,0,0,0,0,1,0,1,autonomous_individual,natural_gas,Δ,1,1,0,1,0,0,3,0,0,1,1,37.900184,23.7467009,2350,2,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TSW55X4T6W4G4S2XCVF0Y,26,26,0,0,676,0,0,apartment,6,25.945945945945947,185,185,0,0,0,0,0,0,0,0,0,1,autonomous_individual,natural_gas,Δ,3,0,0,1,0,1,3,0,0,2,1,37.9034757,23.742299,2550,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VR0B93ARSJN9RJWZSH0NM,26,26,0,0,676,0,0,apartment,6,23.243243243243242,185,185,0,0,0,0,0,0,0,0,0,1,autonomous_individual,natural_gas,Δ,3,0,0,1,0,1,3,0,0,2,1,37.9034757,23.742299,2550,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VTTJAECAMBJYZ177R89CN,26,2,24,1,676,624,79.1000847841039,apartment,14,16.923076923076923,65,65,0,0,0,0,0,0,1,1,0,1,autonomous_central,natural_gas,Α,1,0,0,0,0,1,2,0,0,2,1,37.9034897,23.7555608,2300,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3XG2SVZRRHPPJMZXGR78NE,26,26,0,0,676,0,0,apartment,1,12.5,96,96,0,0,0,0,0,0,0,1,0,0,,,Β+,1,1,0,0,0,1,3,0,0,2,1,37.9066607,23.754953,2300,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WFHR8HXE1K7153YEC8897,26,11,15,1,676,390,49.43755299006494,apartment,0,9.166666666666666,120,120,0,0,0,0,0,0,1,1,0,1,autonomous_central,oil,Β,2,0,0,1,0,1,3,0,0,1,1,37.9070019,23.7249661,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WXAVJ4JZJZ3N6YP5R05CT,26,26,0,0,676,0,0,apartment,1,15.28735632183908,87,87,0,0,0,0,0,0,0,0,0,0,autonomous_central,oil,Δ,1,1,0,1,0,1,2,0,0,3,1,37.9070879,23.728771,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TS7MKSFKB8P5Y84BSE2W0,26,26,0,0,676,0,0,maisonette,14,12.380952380952381,210,210,0,0,0,0,0,0,0,1,0,1,autonomous_individual,,Γ,3,1,0,0,0,1,3,0,0,0,1,37.9086506,23.7355355,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TN84AVAYFZGB5Z0619CXC,26,26,0,0,676,0,0,detached_house,33,33.333333333333336,390,390,0,0,0,0,0,0,0,0,0,0,autonomous_individual,oil,Γ,2,0,0,0,1,0,5,1,1,0,1,37.909378,23.7326468,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TS7MMZ8QSQXEGRQ3SS2WB,26,18,8,1,676,208,26.366694928034633,apartment,7,14.193548387096774,155,155,0,0,0,0,0,0,0,1,0,1,autonomous_individual,natural_gas,Β+,2,1,0,1,1,1,3,0,1,4,1,37.9102815,23.7497213,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3VPBPP1BHV4QJVEPQH8RSH,26,26,0,0,676,0,0,maisonette,3,9.655172413793103,290,290,0,0,0,0,0,0,1,1,0,1,autonomous_individual,oil,Δ,3,0,0,0,1,0,3,0,1,0,1,37.9142511,23.7324857,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
